inst,bag,case,label,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,feat120,feat121,feat122,feat123,feat124,feat125,feat126,feat127,feat128,feat129,feat130,feat131,feat132,feat133,feat134,feat135,feat136,feat137,feat138,feat139,feat140,feat141,feat142,feat143,feat144,feat145,feat146,feat147,feat148,feat149,feat150,feat151,feat152,feat153,feat154,feat155,feat156,feat157,feat158,feat159,feat160,feat161,feat162,feat163,feat164,feat165,feat166,feat167,feat168,feat169,feat170,feat171,feat172,feat173,feat174,feat175,feat176,feat177,feat178,feat179,feat180,feat181,feat182,feat183,feat184,feat185,feat186,feat187,feat188,feat189,feat190,feat191,feat192,feat193,feat194,feat195,feat196,feat197,feat198,feat199,feat200,feat201,feat202,feat203,feat204,feat205,feat206,feat207,feat208,feat209,feat210,feat211,feat212,feat213,feat214,feat215,feat216,feat217,feat218,feat219,feat220,feat221,feat222,feat223,feat224,feat225,feat226,feat227,feat228,feat229,feat230,feat231,feat232,feat233,feat234,feat235,feat236,feat237,feat238,feat239,feat240,feat241,feat242,feat243,feat244,feat245,feat246,feat247,feat248,feat249,feat250,feat251,feat252,feat253,feat254,feat255,feat256,feat257,feat258,feat259,feat260,feat261,feat262,feat263,feat264,feat265,feat266,feat267,feat268,feat269,feat270,feat271,feat272,feat273,feat274,feat275,feat276,feat277,feat278,feat279,feat280,feat281,feat282,feat283,feat284,feat285,feat286,feat287,feat288,feat289,feat290,feat291,feat292,feat293,feat294,feat295,feat296,feat297,feat298,feat299,feat300,feat301,feat302,feat303,feat304,feat305,feat306,feat307,feat308,feat309,feat310,feat311,feat312,feat313,feat314,feat315
30_S_4_3.jpeg,21,21,CASE,0.80006,0.22684,0.055093,76461,455.12,136.5,0.18784,0.78688,0.2924,0.90727,0.73182,0.34735,0.039697,275930,30658,112,0.14576,0.69012,0.45898,0.92909,0.24525,0.70478,79.484,31226,335.76,48,0.21747,0.85148,0.274,0.89409,246.54,402.7,607.85,101.49,331.89,453.45,13.314,286.04,420.77,648.37,69.823,321.59,514.69,24.733,229.17,394.83,591.11,119.82,283.22,464.86,34.034,389150,9,168,93,168970,69844,40917,20,12,55,4.7716,14.104,4.4721,13.601,14081,139.5,160980,1269.9,82,52793,34253,35010,30796,24643,19404,15775,11795,9905,7072,5645,4379,3692,2686,2567,2311,2095,1869,1815,1577,1508,1408,1285,1225,1133,893,806,647,411,267,69,0,0,0,0,0,0,0,0,0,25331,17325,8982,6400,6247,3254,2984,2255,1587,1277,937,887,757,568,499,410,375,274,184,145,152,120,106,98,96,81,38,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7415,6438,4276,3600,3635,2039,1649,1071,569,311,124,76,20,3,0,0,0,0,0,0,4429,9084,13439,17747,22008,26297,30227,34269,38560,42445,46525,50644,53428,0,0,0,0,0,0,0,0,0,0,0,0.73677,0.61179,0.76414,0.079522,0.083424,0.067738,0.95167,0.91349,0.95347,0.08059,0.10876,0.074158,0.63861,0.60688,0.74054,0.113,0.11272,0.091531,3435,9747,10869,7175,0,0,0,0,0,0,0,4080,13962,30797,32490,67,0,0,0,0,0,0,23882,70503,115400,66113,631,0,0,0,0,0,0,896,279,1106,2202,3232,1899,2423,3985,1894,1622,2609,2088,592,836,322,1145,156,1473,1608,859,93.923,128.67,162.05,185.34,203.16,233.48,261.74,291.27,308.93,325.62,87.553,131.12,164.66,195.1,219.17,241.58,265.81,289.62,308.93,325.62,123.6,168.76,201.52,236.37,254.78,267.18,279.78,291.27,307.52,325.62
30_S_4_4.jpeg,21,21,CASE,0.80166,0.21509,0.04759,31162,973.81,419.5,0.16816,0.80668,0.30671,0.91673,0.71871,0.38323,0.019688,70791,23597,156,0.10936,0.74729,0.54154,0.94711,0.2916,0.51345,62.211,4237,223,1,0.23848,0.85982,0.29481,0.89047,125.2,210.79,315.06,60.934,168.88,233.59,24.233,135.69,212.91,321.8,46.269,158.67,243.76,32.259,156.78,221.74,340.6,34.726,195.39,252.37,27.033,106910,3,32,19,44424,17311,9498,20,7,13,4.6127,14.362,4.1231,14,6346.3,806,40509,1331.6,111,14590,9445,9329,7400,5634,4449,3711,3017,2837,2147,1733,1347,1226,877,792,607,476,377,306,225,213,183,144,111,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847,5397,3179,2648,3016,1839,1780,1471,1118,971,799,781,647,377,264,212,194,131,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,904,593,502,458,268,199,119,63,23,3,0,0,0,0,0,0,0,0,0,3197,7604,11842,15854,19829,23894,24661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71395,0.5814,0.74449,0.080198,0.080448,0.064557,0.93795,0.90466,0.9451,0.061622,0.082601,0.055652,0.61047,0.56175,0.70813,0.11648,0.11978,0.097926,247,3985,5,0,0,0,0,0,0,0,0,5964,24854,934,0,0,0,0,0,0,0,0,25186,43847,1888,0,0,0,0,0,0,0,0,19,590,12,0,559,349,105,103,249,0,0,0,0,639,490,611,0,2,0,509,95.562,135.2,140.39,143.76,147.1,150.79,154.64,158.44,164.51,173.56,49.243,70.808,88.191,103.59,116.69,128.94,142,156.67,166.32,173.56,55.118,80.514,98.077,112.14,125.56,136.38,144.56,151.48,160.63,173.56
30_S_4_5.jpeg,21,21,CASE,0.78916,0.26363,0.058393,38554,488.03,141,0.16847,0.79673,0.32438,0.9164,0.73154,0.31238,0.037487,197280,49320,94.5,0.11894,0.67081,0.57288,0.94085,0.2232,0.71914,80.848,26804,339.29,54,0.15931,0.86326,0.37051,0.92125,225.82,346.74,538.91,84.429,280.55,376.14,15.05,248.53,358.73,555.06,66.153,250.1,406.87,20.121,187.11,329.07,493.18,100.85,239.83,349.63,29.91,266210,4,79,79,104150,60219,35142,20,12,22,4.8714,14.601,4.4721,14.318,8679,636.5,95833,2737.2,11,30968,21140,21927,19414,16433,14209,13413,11061,10415,8631,7470,5773,5000,3525,2929,2246,1684,1194,889,456,330,240,137,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13390,8809,4474,3206,2995,1543,1465,1112,863,747,543,542,473,360,298,220,177,144,114,85,67,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6530,5674,3734,3173,3088,1733,1341,816,406,221,63,23,2,0,0,0,0,0,0,0,5590,10306,14844,19086,23221,27334,31341,35459,39545,43686,15652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74043,0.61486,0.7668,0.078595,0.078649,0.063079,0.96715,0.94037,0.97126,0.083839,0.10652,0.072166,0.6165,0.58364,0.71747,0.10131,0.1003,0.08146,4318,10627,9942,1917,0,0,0,0,0,0,0,5339,9092,17300,9512,393,0,0,0,0,0,0,21740,74493,73777,26735,1027,0,0,0,0,0,0,619,2184,2266,1313,1129,970,1101,1406,150,573,0,17,124,1782,2114,1233,3486,3750,1297,1290,50.412,73.746,112.95,132.69,154.81,168.97,186.02,206.19,229.61,259.75,78.316,107.95,133.86,158.79,180.75,199.13,216.16,232.12,245.62,259.75,56.949,113.77,145.39,164.75,184.01,204.53,218.33,236.71,251.75,259.75
30_S_4_6.jpeg,21,21,CASE,0.81053,0.23697,0.036892,36213,476.49,211,0.222,0.75607,0.28244,0.89046,0.78731,0.27199,0.010012,80147,20037,134,0.16952,0.7057,0.44431,0.91707,0.55625,0.39554,68.214,3272,233.71,12,0.23938,0.86616,0.22,0.88075,141.97,232.55,364.53,65.533,182.26,266.82,15.015,204.48,262.53,418.68,38.18,193,353.37,19.192,209.12,263.23,428.49,33.338,168.74,267.11,53.219,121220,4,76,14,58534,19063,3822,20,7,27,4.5207,14.014,4.1231,13.601,8362,568,54539,706.04,28,19858,12738,12057,9472,6852,5317,4488,3236,2553,1632,1178,852,585,331,196,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11538,8555,4645,3573,3490,1705,1448,912,597,395,254,235,127,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,767,479,396,382,174,114,49,12,1,0,0,0,0,0,0,0,0,0,0,4682,10515,14981,19358,23561,28009,20071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70878,0.5785,0.74257,0.087703,0.086558,0.070279,0.92249,0.88306,0.93305,0.070607,0.086847,0.064281,0.57297,0.54053,0.68211,0.11954,0.12076,0.11003,0,1150,2122,0,0,0,0,0,0,0,0,4383,22357,10789,0,0,0,0,0,0,0,0,27014,41328,12081,0,0,0,0,0,0,0,0,0,0,64,0,0,173,448,442,1418,18,131,305,0,0,273,0,0,0,0,0,72.238,92.238,141.24,145.41,148.14,150.35,153.01,155.51,159.24,167.24,39.782,60.525,77.9,92.528,105.17,116.81,127.43,139.95,152.59,167.24,60.86,84.371,104.6,121.23,133.18,141.24,150.35,157.47,163.14,167.24
30_S_4_7.jpeg,21,21,CASE,0.7793,0.26968,0.057924,81320,695.04,199,0.17147,0.84008,0.26618,0.91498,0.64531,0.71543,0.049759,260150,52030,162,0.094562,0.7177,0.6327,0.95427,0.21806,0.72497,76.557,26514,301.3,1,0.21242,0.84881,0.30521,0.89919,259.18,403.31,613.7,89.272,344.66,438.74,15.174,221.9,388.79,577.26,123.07,294.74,432.41,19.934,223.56,389.83,581.19,123.25,305.37,420.62,36.488,371910,5,117,88,151540,72611,38532,20,15,45,4.8159,14.323,4.4721,14,10103,740,136260,1613.6,38,46122,30956,31885,27955,22464,18733,16719,12791,11223,8618,7663,6040,5374,3946,3484,2733,2046,1419,1094,664,462,223,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20389,14585,7938,6073,6524,3750,3621,3055,2432,2189,1756,1836,1587,1338,1160,1090,1041,886,719,533,462,308,254,224,182,173,142,129,112,66,43,25,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652,5775,3837,3070,3106,1668,1158,679,348,175,36,10,0,0,0,0,0,0,0,0,4639,9315,13768,18116,22366,26402,30626,34700,38738,42728,46646,51040,32768,0,0,0,0,0,0,0,0,0,0,0,0.73599,0.61152,0.76545,0.083933,0.089861,0.070572,0.96391,0.94322,0.96682,0.068027,0.092255,0.062083,0.62223,0.57975,0.71458,0.11076,0.11071,0.089077,4570,7859,11043,3042,0,0,0,0,0,0,0,4950,14598,48069,16922,101,0,0,0,0,0,0,21877,71755,92786,73410,931,0,0,0,0,0,0,1025,1985,1625,1386,1138,178,380,1668,1452,2381,2207,1243,1560,1101,50,1347,1404,1181,2277,926,74.521,106.37,138.51,158.88,189.23,219.12,238.65,267.34,299.15,316.5,87.351,126.35,160.53,199.35,229.4,250.89,269.41,286.2,302.27,316.5,127.34,163.21,179.86,194.07,207.72,220.5,239.98,263.84,288.09,316.5
30_S_4_8.jpeg,21,21,CASE,0.75735,0.27428,0.082157,261090,1563.4,232,0.19893,0.80643,0.28061,0.90135,0.65774,0.49406,0.13087,282840,6285.2,104,0.12968,0.80106,0.38952,0.93558,0.28961,0.64205,77.709,55174,308.23,296,0.19261,0.84553,0.27462,0.90502,278.24,497.06,758.15,152.31,380.39,610.55,15.087,339.5,519.06,813.13,99.017,448.09,615.42,14.616,278.52,496.63,753.84,151.29,380.36,594.1,31.665,607730,45,167,179,214370,54197,18159,20,51,74,4.1235,14.015,3.6056,13.454,4203.4,127,188790,732.39,34,86521,46508,38869,28575,20919,15547,12140,8708,7382,5276,4048,2972,2444,1593,1320,1043,821,673,577,346,238,167,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45256,34360,19885,15394,16357,9872,9988,8695,7092,6630,5404,5810,5479,4714,4390,4116,4276,3942,3651,3335,3551,2968,2756,2738,2678,2503,2078,1969,2073,1776,1769,1537,1497,1468,1220,1236,1071,1072,904,771,810,673,660,532,494,465,407,416,353,381,334,305,337,279,322,263,267,254,238,2651,13978,12123,8068,6674,6257,3346,2422,1415,597,258,35,1,0,0,0,0,0,0,0,0,5385,10884,15680,20083,24525,29027,33427,37944,42553,47008,51080,55172,59222,63302,67367,44909,0,0,0,0,0,0,0,0,0.69733,0.56054,0.73192,0.089392,0.097156,0.075539,0.89862,0.84963,0.91117,0.056896,0.073042,0.052079,0.58757,0.52386,0.68624,0.096575,0.095799,0.084409,2735,11817,14239,16544,7942,1897,0,0,0,0,0,6257,19345,43392,126320,68186,3223,0,0,0,0,0,22405,63050,99437,61006,36785,3148,0,0,0,0,0,1379,3438,2517,1611,1782,3730,3838,3253,2677,2702,3852,3678,4019,2159,2680,1840,2327,1950,3111,2631,102.84,153.01,174.38,216.09,249.23,280.01,318.01,366.44,380.01,392.01,85.294,129.16,163.75,193.76,219.73,251.66,285.66,336.26,374.22,392.01,184.45,236.79,265.76,288.89,306.31,322.4,337.01,351.42,366.09,392.01
30_S_4_9.jpeg,21,21,CASE,0.80018,0.24131,0.036198,28729,305.63,154.5,0.2104,0.75237,0.28441,0.89627,0.62816,0.58016,0.061816,123800,41267,344,0.17678,0.60928,0.50016,0.91578,0.29319,0.57725,73.632,5132,270.11,4,0.30078,0.79774,0.21827,0.86283,152.95,256.97,386.12,72.149,203.28,284.37,13.58,199.36,277.21,428.3,36.898,215.42,354.76,26.677,182.81,270.51,415.69,50.259,227.07,290.42,52.819,160100,3,94,19,70075,37241,18290,20,9,15,4.8449,14.42,4.4721,14.142,7786.1,639,64958,2482.7,32,21151,14187,14810,13161,10665,9327,8437,6639,6030,4710,3787,2797,2517,1875,1670,1358,1031,687,449,216,76,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11643,7455,3548,2382,2208,1113,866,610,353,270,174,127,70,47,39,32,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,1188,775,617,542,236,161,105,62,38,15,3,0,0,0,0,0,0,0,0,3931,8888,13079,17199,21310,25263,29329,33530,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7295,0.6052,0.75852,0.077998,0.080343,0.067269,0.96615,0.93427,0.96558,0.09128,0.11959,0.08348,0.63527,0.61322,0.74001,0.11501,0.11043,0.090975,1208,1386,2538,0,0,0,0,0,0,0,0,4270,14067,12623,0,0,0,0,0,0,0,0,25919,76458,21628,0,0,0,0,0,0,0,0,93,276,362,309,599,164,267,149,0,245,494,973,552,280,183,0,0,99,87,0,59.426,82.223,103.44,134.48,182.88,192.92,196.71,199.48,202.48,206.48,55.874,83.688,104.7,122.06,136.62,149.92,162.76,176.42,191.36,206.48,71.571,102.67,133.15,162.23,173.31,181.48,188.17,194.48,202.1,206.48
31_S_4_0.jpeg,22,22,CTR,0.74931,0.25352,0.13407,196100,3268.3,660,0.21509,0.79818,0.25351,0.89454,0.56263,0.87217,0.27564,160120,5718.7,281,0.096302,0.78966,0.58039,0.95253,0.36207,0.51797,83.484,36316,390.49,77,0.26663,0.85834,0.1977,0.87102,186.04,384.67,558.64,151.89,255.1,434.68,20.435,257.39,407.86,628.99,90.548,335.28,469.71,16.945,232.93,400.75,601.21,112.18,297.44,451.62,35.728,395180,28,60,93,132100,25588,3298,20,28,57,4.249,13.619,4,13,4717.7,281,66241,448.91,25,49940,29046,26205,18910,11830,8197,5917,3754,2810,1651,1103,747,496,230,131,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24977,21570,14067,12469,15306,10037,10762,9862,7985,7276,5962,6224,5873,4773,4227,3845,3824,3406,2945,2503,2609,2066,1915,1844,1618,1347,1038,903,897,748,678,538,488,464,379,356,317,299,254,203,179,133,107,77,57,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7944,6932,4656,3984,4124,2512,2246,1585,1019,683,296,191,76,48,18,2,0,0,0,0,10490,15278,19620,23985,28267,32671,36895,40972,44982,49090,52868,39961,0,0,0,0,0,0,0,0,0,0,0,0,0.69833,0.55852,0.73606,0.083244,0.094055,0.075086,0.91087,0.8737,0.92219,0.044023,0.060282,0.041961,0.61183,0.52969,0.69071,0.11954,0.1246,0.099711,3679,14241,12723,5673,0,0,0,0,0,0,0,10652,26939,79916,79923,0,0,0,0,0,0,0,17066,53032,58380,32956,0,0,0,0,0,0,0,844,1658,1921,2244,2569,2338,1324,3490,2228,1188,2188,1684,1973,2542,1475,553,939,2244,2388,526,50.945,86.184,116.15,132.15,144.3,169.99,191.93,214.25,258.02,293.9,56.393,90.482,114,140.75,164.78,187.45,211.89,232.91,282.09,293.9,98.295,152.9,183.22,206.9,226.89,243.03,255.54,266.04,276.51,293.9
31_S_4_1.jpeg,22,22,CTR,0.77685,0.19471,0.12635,348060,2202.9,424.5,0.22088,0.7718,0.2693,0.89205,0.66507,0.4436,0.16213,340800,9210.7,111,0.097627,0.79384,0.58612,0.95231,0.26633,0.66625,84.656,77558,403.95,430,0.2678,0.84844,0.21292,0.87179,334.39,571.49,869.35,168.51,413.43,627.67,22.712,394.39,598.62,937.04,149.48,451.62,691.12,19.67,337.81,572.6,868.33,165.36,415.67,624.67,34.643,771480,37,158,192,276350,60980,4861,20,37,123,4.3598,13.609,4,13.038,7469,111,159280,495.77,36,99096,61254,56356,40852,27594,19338,14735,9473,6361,3435,2038,1022,482,139,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45913,39508,25471,22174,26644,17064,17880,16285,13173,11918,9647,10154,9462,7774,6980,6455,6533,5968,5330,4748,4894,3904,3581,3443,3363,2938,2401,2183,2227,1880,1776,1408,1227,1097,795,721,600,541,392,306,294,253,217,173,140,128,105,84,65,42,19,5,0,0,0,0,0,0,0,0,16665,14779,10157,8809,9440,5594,4976,3403,2027,1077,359,169,82,21,0,0,0,0,0,0,10241,18689,24080,28790,33029,37248,41184,45261,49298,53289,57235,61458,65355,69492,73639,78115,25005,0,0,0,0,0,0,0,0.69432,0.55237,0.73173,0.079267,0.08795,0.070364,0.90937,0.86978,0.92091,0.045233,0.059333,0.04297,0.60805,0.52117,0.68295,0.11722,0.11769,0.095088,4836,10279,20057,21622,11034,6355,2925,450,0,0,0,10327,29291,59829,77530,69701,50841,45708,7056,0,0,0,16234,54642,77182,95466,60252,29009,9888,971,0,0,0,2938,3808,3578,5733,3494,2424,620,1434,2550,736,447,602,3489,2596,5172,8387,11552,6427,7755,3816,69.421,121.92,161.93,191.97,220.85,248.5,266.9,298.07,331.86,409.02,79.939,126.89,163.36,204.11,233.88,265.96,294.05,324.15,382.56,409.02,142.79,202.57,256.62,295.79,324.85,345.76,362.17,375.31,387.9,409.02
31_S_4_2.jpeg,22,22,CTR,0.77263,0.23281,0.10684,242040,7334.5,978,0.23529,0.7813,0.25899,0.88775,0.65573,0.61317,0.063742,102040,4858.9,543,0.11024,0.78111,0.51408,0.94523,0.32099,0.58861,82.383,17788,378.47,559,0.2713,0.83394,0.21442,0.86827,188.54,381.44,583.23,145.03,232.88,527.42,34.489,243.63,408.9,619.75,131.89,311.91,497.74,18.909,212.39,389.13,601.1,132.02,261.36,473.68,42.425,363280,21,33,47,86070,15121,1053,20,21,29,4.0352,13.433,3.6056,13,4098.6,543,70091,521.41,187,34867,20048,15835,10610,6992,5054,3760,2145,1359,803,439,194,98,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17492,15826,10853,9973,12721,8570,9343,8781,7343,6850,5705,6243,6011,5109,4635,4320,4359,4113,3828,3569,3988,3329,3213,3324,3364,3241,2705,2569,2805,2441,2558,2167,2115,2054,1776,1930,1650,1773,1515,1362,1515,1288,1355,1154,1131,1129,1033,1128,980,1097,950,875,983,837,974,816,838,806,774,17172,3891,3397,2279,1926,2132,1263,1147,778,450,265,131,92,32,5,0,0,0,0,0,0,7714,15089,20471,24925,29111,33346,37330,41447,45682,49656,54235,4099,0,0,0,0,0,0,0,0,0,0,0,0,0.67057,0.52229,0.71303,0.0868,0.095022,0.072447,0.89265,0.84741,0.90759,0.032776,0.043441,0.031062,0.57745,0.48494,0.66112,0.11468,0.11656,0.093764,3297,5905,6872,1157,557,0,0,0,0,0,0,14552,54983,51514,75340,41925,4044,0,0,0,0,0,13548,29924,39488,16548,2695,927,0,0,0,0,0,2501,281,1417,1247,620,592,520,284,158,666,225,0,170,89,2311,1464,1218,470,899,2656,37.068,65.274,94.055,120.74,133.45,146.74,169.19,198.17,227.91,278.12,65.548,93.515,119.72,145.11,163.5,180.83,196.83,216.06,267.94,278.12,76.085,116.68,149.12,178.68,203.12,221.98,236.69,250.26,262.12,278.12
31_S_4_3.jpeg,22,22,CTR,0.8038,0.21599,0.06914,202830,2535.3,513.5,0.23248,0.76169,0.26782,0.88722,0.45595,1.6352,0.13795,170520,34103,1118,0.064776,0.79717,0.69864,0.96789,0.18993,0.73978,83.979,36252,381.6,171,0.22043,0.8583,0.23744,0.89178,209.96,401.2,584.72,145.3,288.34,431.25,25.029,242.14,413.06,616.79,125.19,328.23,454.96,23.256,218.1,404.5,592.4,147.84,296.39,443.44,38.596,411100,5,80,95,142700,25592,2837,20,6,62,4.2165,13.373,3.6056,12.806,23783,1080,138120,412.77,120.5,53899,32747,27555,19576,12902,8892,6133,3466,2213,1352,896,574,392,221,158,93,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21454,18695,12393,11145,13716,8918,9716,9041,7370,6731,5488,5831,5352,4471,4028,3763,3818,3520,3311,2989,3301,2754,2665,2764,2784,2751,2349,2307,2518,2076,2114,1687,1638,1526,1248,1364,1128,1187,898,725,726,544,415,253,173,124,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8196,7169,4836,4221,4342,2553,2148,1413,811,409,109,38,6,1,0,0,0,0,0,0,3996,9204,13662,17997,22186,26373,30528,34460,38627,42494,46553,50789,54849,19352,0,0,0,0,0,0,0,0,0,0,0.69916,0.55786,0.73375,0.0819,0.089417,0.070361,0.9179,0.88346,0.92968,0.037467,0.050328,0.036186,0.59756,0.51119,0.68016,0.11032,0.11016,0.092469,4043,14116,15441,1517,1135,0,0,0,0,0,0,9529,25308,69121,94947,4872,0,0,0,0,0,0,17825,54788,72095,24446,1919,0,0,0,0,0,0,1215,2049,1194,1657,3009,964,1886,1122,955,1253,728,1476,1234,2650,1768,2960,4590,1718,2754,1070,63.828,102.34,123.64,148.68,177.65,195.89,217.1,235.49,252.68,334.89,84.261,122.46,148.68,172.9,198.01,218.28,238.4,264.33,305.3,334.89,136.56,189.89,230.42,254.87,272.61,286.49,298.32,309.06,319.25,334.89
31_S_4_4.jpeg,22,22,CTR,0.79393,0.19513,0.11146,442160,2244.4,528,0.22157,0.77428,0.26831,0.89177,0.64727,0.79411,0.13867,457860,12049,94.5,0.085504,0.79746,0.61452,0.95746,0.24594,0.70493,87.124,110220,414.36,213,0.23532,0.83112,0.24216,0.88522,360.59,635.58,947.14,202.13,479.97,715.72,19.233,357.97,639.36,938.33,206.04,492.05,716.14,18.166,350.76,633.18,937.76,212.45,474.21,689.65,33.699,1016800,38,197,266,374760,78909,6739,20,40,169,4.3198,13.531,4,13,9368.9,94.5,337430,466.92,69,136510,84452,73916,54496,37342,26005,18488,11430,7932,4744,2825,1371,588,230,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59943,50329,32358,27925,33200,20983,21811,19431,15465,13684,10989,11388,10803,8911,8070,7420,7522,6952,6322,5826,6248,5088,4806,4746,4722,4231,3476,3301,3464,3013,3046,2612,2373,2197,1652,1475,1258,1143,882,684,624,566,505,439,374,379,352,320,291,294,266,230,217,192,208,161,151,127,118,223,23879,21251,14660,12586,13403,7734,6941,4592,2756,1499,525,273,88,22,9,1,0,0,0,0,4199,9886,14614,18975,23386,27702,32039,36241,40288,44263,48337,52275,56326,60100,64157,68351,72121,76041,80341,84061,88169,14846,0,0,0.70176,0.56065,0.73536,0.081198,0.08985,0.070334,0.91538,0.87823,0.92714,0.044588,0.058257,0.042267,0.59927,0.51862,0.68139,0.10549,0.10462,0.086744,3275,14362,22795,27926,32712,7515,1634,0,0,0,0,14180,31093,49922,63131,119530,165450,2484,0,0,0,0,13942,48757,84351,128870,129580,50666,4602,0,0,0,0,3950,5002,5518,2997,8144,5925,6769,7859,6259,5351,5088,4837,4490,4626,9585,3420,6432,4241,4328,5398,136.22,187.79,237.42,286.13,326.28,358.8,383.73,418.2,449.33,530.34,150.31,212.9,258.53,300.49,333.22,364.53,396.72,427.72,467.38,530.34,170.51,258.48,330.22,391.34,434.82,461.34,479.86,494.46,508.49,530.34
